"time","anomaly"
20070117,0.475033,
20070124,0.391177,
20070131,0.25032,
20070207,0.0757015,
20070214,-0.111704,
20070221,-0.151914,
20070228,-0.103326,
20070307,-0.229399,
20070314,0.0315713,
20070321,-0.141722,
20070328,-0.069763,
20070404,-0.0869314,
20070411,0.115025,
20070418,0.0993456,
20070425,-0.010627,
20070502,-0.12893,
20070509,-0.441018,
20070516,-0.44807,
20070523,-0.206898,
20070530,-0.208019,
20070606,-0.169356,
20070613,0.0512664,
20070620,-0.0453985,
20070627,-0.193843,
20070704,-0.487679,
20070711,-0.559939,
20070718,-0.365107,
20070725,-0.55779,
20070801,-0.675648,
20070808,-0.765543,
20070815,-0.651642,
20070822,-0.797295,
20070829,-0.731598,
20070905,-0.855171,
20070912,-1.01454,
20070919,-0.973043,
20070926,-1.21557,
20071003,-1.36967,
20071010,-1.87109,
20071017,-1.5157,
20071024,-1.49337,
20071031,-1.52962,
20071107,-1.69141,
20071114,-1.53209,
20071121,-1.74742,
20071128,-1.5996,
20071205,-1.57249,
20071212,-1.73678,
20071219,-1.65761,
20071226,-1.71289,
20080102,-1.64981,
20080109,-1.86002,
20080116,-2.09277,
20080123,-2.32972,
20080130,-1.80455,
20080206,-2.16429,
20080213,-2.25791,
20080220,-2.0194,
20080227,-1.67645,
20080305,-1.39077,
20080312,-1.2245,
20080319,-1.13119,
20080326,-1.11214,
20080402,-1.06093,
20080409,-0.999655,
20080416,-0.946427,
20080423,-0.916785,
20080430,-0.728068,
20080507,-0.910553,
20080514,-0.777514,
20080521,-0.535913,
20080528,-0.520317,
20080604,-0.466376,
20080611,-0.522385,
20080618,-0.529308,
20080625,-0.433522,
20080702,-0.238173,
20080709,-0.107668,
20080716,-0.0258629,
20080723,-0.0858107,
20080730,-0.0357771,
20080806,0.00653466,
20080813,0.0861013,
20080820,-0.13208,
20080827,-0.247545,
20080903,-0.234235,
20080910,-0.205332,
20080917,-0.408748,
20080924,-0.415133,
20081001,-0.617432,
20081008,-0.4635,
20081015,-0.408196,
20081022,-0.454627,
20081029,-0.319287,
20081105,-0.409649,
20081112,-0.242752,
20081119,-0.335776,
20081126,-0.556145,
20081203,-0.640437,
20081210,-0.838515,
20081217,-0.820728,
20081224,-1.04405,
20081231,-1.23944,
20090107,-1.29282,
20090114,-1.23494,
20090121,-0.946197,
20090128,-1.07752,
20090204,-1.0447,
20090211,-0.897338,
20090218,-0.638103,
20090225,-0.645971,
20090304,-0.73627,
20090311,-0.539856,
20090318,-0.644543,
20090325,-0.677597,
20090401,-0.412178,
20090408,-0.234064,
20090415,-0.26317,
20090422,-0.295502,
20090429,-0.135919,
20090506,0.051495,
20090513,0.129145,
20090520,0.320979,
20090527,0.238549,
20090603,0.153153,
20090610,0.372853,
20090617,0.511701,
20090624,0.673418,
20090701,0.694505,
20090708,0.643326,
20090715,0.676538,
20090722,0.68262,
20090729,0.577604,
20090805,0.575341,
20090812,0.498462,
20090819,0.544308,
20090826,0.751468,
20090902,0.746007,
20090909,0.74324,
20090916,0.732175,
20090923,0.640977,
20090930,0.505255,
20091007,0.562806,
20091014,0.724017,
20091021,0.952786,
20091028,1.31479,
20091104,1.48492,
20091111,1.48183,
20091118,1.51262,
20091125,1.51941,
20091202,1.52608,
20091209,1.60255,
20091216,1.70087,
20091223,1.78803,
20091230,1.62721,
20100106,1.60712,
20100113,1.52004,
20100120,1.29686,
20100127,1.08729,
20100203,1.0743,
20100210,1.1264,
20100217,1.10745,
20100224,1.06776,
20100303,1.02595,
20100310,1.0943,
20100317,1.05917,
20100324,0.936241,
20100331,0.84646,
20100407,0.717318,
20100414,0.710608,
20100421,0.513152,
20100428,0.328629,
20100505,0.156622,
20100512,-0.216351,
20100519,-0.372871,
20100526,-0.341886,
20100602,-0.51678,
20100609,-0.618468,
20100616,-0.674276,
20100623,-0.692787,
20100630,-0.810699,
20100707,-0.994335,
20100714,-1.20084,
20100721,-1.27188,
20100728,-1.51089,
20100804,-1.29713,
20100811,-1.30198,
20100818,-1.27344,
20100825,-1.69572,
20100901,-1.73297,
20100908,-1.63403,
20100915,-1.63553,
20100922,-1.66291,
20100929,-1.99139,
20101006,-2.01229,
20101013,-1.72722,
20101020,-1.72353,
20101027,-1.58838,
20101103,-1.49605,
20101110,-1.50482,
20101117,-1.67878,
20101124,-1.78265,
20101201,-1.70078,
20101208,-1.66644,
20101215,-1.586,
20101222,-1.87153,
20101229,-1.61559,
20110105,-1.63387,
20110112,-1.94879,
20110119,-1.68631,
20110126,-1.82567,
20110202,-1.6185,
20110209,-1.27396,
20110216,-1.37416,
20110223,-1.35499,
20110302,-1.37799,
20110309,-1.12711,
20110316,-0.92204,
20110323,-0.946785,
20110330,-0.941507,
20110406,-0.756815,
20110413,-0.700305,
20110420,-0.719305,
20110427,-0.747313,
20110504,-0.637734,
20110511,-0.538036,
20110518,-0.326477,
20110525,-0.366974,
20110601,-0.254669,
20110608,-0.200814,
20110615,-0.228431,
20110622,-0.150834,
20110629,-0.119348,
20110706,-0.342942,
20110713,-0.266477,
20110720,-0.355378,
20110727,-0.358967,
20110803,-0.633575,
20110810,-0.665287,
20110817,-0.921377,
20110824,-0.781384,
20110831,-0.720514,
20110907,-0.73227,
20110914,-0.815514,
20110921,-0.917687,
20110928,-0.808373,
20111005,-1.05568,
20111012,-0.96219,
20111019,-0.946293,
20111026,-1.31851,
20111102,-1.10658,
20111109,-0.988162,
20111116,-1.09499,
20111123,-1.09693,
20111130,-1.29242,
20111207,-1.167,
20111214,-1.04832,
20111221,-1.02957,
20111228,-1.13178,
20120104,-1.13719,
20120111,-1.09519,
20120118,-1.28907,
20120125,-1.26878,
20120201,-1.2978,
20120208,-1.0875,
20120215,-0.738086,
20120222,-0.459208,
20120229,-0.644464,
20120307,-0.752471,
20120314,-0.692119,
20120321,-0.634632,
20120328,-0.35735,
20120404,-0.402327,
20120411,-0.420576,
20120418,-0.540956,
20120425,-0.248652,
20120502,-0.209899,
20120509,-0.064174,
20120516,-0.109709,
20120523,-0.0691197,
20120530,0.129158,
20120606,0.0853055,
20120613,0.263199,
20120620,0.402863,
20120627,0.549151,
20120704,0.46212,
20120711,0.346183,
20120718,0.455786,
20120725,0.550925,
20120801,0.560563,
20120808,0.730061,
20120815,0.497804,
20120822,0.517314,
20120829,0.850927,
20120905,0.734639,
20120912,0.485057,
20120919,0.227941,
20120926,0.113721,
20121003,0.0450707,
20121010,0.0358757,
20121017,0.188654,
20121024,0.441085,
20121031,0.314319,
20121107,0.31491,
20121114,0.484408,
20121121,0.239623,
20121128,0.114149,
20121205,-0.114454,
20121212,-0.127064,
20121219,-0.269234,
20121226,-0.198983,
20130102,-0.384636,
20130109,-0.673911,
20130116,-0.724743,
20130123,-0.267193,
20130130,-0.622762,
20130206,-0.606336,
20130213,-0.422128,
20130220,-0.586099,
20130227,-0.416702,
20130306,-0.193024,
20130313,-0.413041,
20130320,-0.215214,
20130327,-0.13021,
20130403,-0.00614456,
20130410,-0.0610746,
20130417,-0.171642,
20130424,-0.12594,
20130501,-0.0671248,
20130508,-0.166783,
20130515,-0.421682,
20130522,-0.472616,
20130529,-0.283611,
20130605,-0.276713,
20130612,-0.207955,
20130619,-0.296636,
20130626,-0.134101,
20130703,-0.259212,
20130710,-0.456418,
20130717,-0.500218,
20130724,-0.342653,
20130731,-0.323733,
20130807,-0.35439,
20130814,-0.502065,
20130821,-0.505189,
20130828,-0.168555,
20130904,-0.0369686,
20130911,-0.0364017,
20130918,-0.116539,
20130925,-0.291211,
20131002,-0.35362,
20131009,-0.443086,
20131016,-0.512048,
20131023,-0.451462,
20131030,-0.27082,
20131106,-0.0986414,
20131113,-0.0707065,
20131120,0.0541499,
20131127,0.00547789,
20131204,0.138085,
20131211,-0.0552166,
20131218,-0.127847,
20131225,-0.264108,
20140101,-0.401422,
20140108,-0.645736,
20140115,-0.768154,
20140122,-0.484943,
20140129,-0.809895,
20140205,-0.84132,
20140212,-0.620107,
20140219,-0.476172,
20140226,-0.71888,
20140305,-0.488071,
20140312,-0.461033,
20140319,0.0219582,
20140326,0.1869,
20140402,0.256864,
20140409,0.180713,
20140416,0.191112,
20140423,0.325136,
20140430,0.320003,
20140507,0.394867,
20140514,0.380928,
20140521,0.46492,
20140528,0.567828,
20140604,0.505393,
20140611,0.411045,
20140618,0.445502,
20140625,0.490141,
20140702,0.36943,
20140709,0.233529,
20140716,0.154404,
20140723,-0.125646,
20140730,-0.163652,
20140806,-0.0333517,
20140813,-0.0282737,
20140820,0.25445,
20140827,0.310027,
20140903,0.312088,
20140910,0.491263,
20140917,0.440868,
20140924,0.335701,
20141001,0.273649,
20141008,0.345756,
20141015,0.393652,
20141022,0.442092,
20141029,0.531155,
20141105,0.71383,
20141112,0.788542,
20141119,0.862969,
20141126,0.905875,
20141203,0.771775,
20141210,0.817579,
20141217,0.769757,
20141224,0.639921,
20141231,0.454747,
20150107,0.336235,
20150114,0.396177,
20150121,0.477409,
20150128,0.450714,
20150204,0.445956,
20150211,0.451418,
20150218,0.413705,
20150225,0.567262,
20150304,0.454337,
20150311,0.416627,
20150318,0.539374,
20150325,0.572217,
20150401,0.611767,
20150408,0.675545,
20150415,0.861421,
20150422,0.895115,
20150429,0.958906,
20150506,0.960143,
20150513,0.943796,
20150520,1.00163,
20150527,1.20292,
20150603,1.19577,
20150610,1.25988,
20150617,1.35909,
20150624,1.37589,
20150701,1.38651,
20150708,1.44574,
20150715,1.5895,
20150722,1.53278,
20150729,1.62653,
20150805,1.84211,
20150812,1.92421,
20150819,1.98909,
20150826,2.13975,
20150902,2.04228,
20150909,2.24284,
20150916,2.24789,
20150923,2.20852,
20150930,2.28615,
20151007,2.30512,
20151014,2.31211,
20151021,2.37578,
20151028,2.60988,
20151104,2.75627,
20151111,2.95913,
20151118,3.0123,
20151125,2.92377,
20151202,2.80407,
20151209,2.7627,
20151216,2.84351,
20151223,2.67428,
20151230,2.62698,
20160106,2.4843,
20160113,2.53122,
20160120,2.44038,
20160127,2.41005,
20160203,2.50946,
20160210,2.42281,
20160217,2.2886,
20160224,2.02509,
20160302,1.84614,
20160309,1.71751,
20160316,1.63969,
20160323,1.40066,
20160330,1.45813,
20160406,1.22183,
20160413,1.28915,
20160420,1.00739,
20160427,0.789144,
20160504,0.75185,
20160511,0.5255,
20160518,0.181553,
20160525,-0.158056,
20160601,-0.205898,
20160608,0.0439659,
20160615,0.183312,
20160622,-0.406046,
20160629,-0.394587,
20160706,-0.455537,
20160713,-0.645569,
20160720,-0.617473,
20160727,-0.541943,
20160803,-0.60646,
20160810,-0.670162,
20160817,-0.535115,
20160824,-0.686953,
20160831,-0.778812,
20160907,-0.710663,
20160914,-0.667782,
20160921,-0.432197,
20160928,-0.873944,
20161005,-1.0186,
20161012,-0.727254,
20161019,-0.670385,
20161026,-0.846831,
20161102,-0.885821,
20161109,-0.73805,
20161116,-0.474781,
20161123,-0.422521,
20161130,-0.474346,
20161207,-0.654274,
20161214,-0.495163,
20161221,-0.379734,
20161228,-0.344485,
20170104,-0.569221,
20170111,-0.444328,
20170118,-0.282672,
20170125,-0.510846,
20170201,-0.375077,
20170208,0.0275169,
20170215,0.116079,
20170222,0.174185,
20170301,-0.102939,
20170308,-0.314066,
20170315,0.271014,
20170322,0.131874,
20170329,0.222842,
20170405,0.251696,
20170412,0.198525,
20170419,0.489155,
20170426,0.403754,
20170503,0.392002,
20170510,0.448244,
20170517,0.29937,
20170524,0.522375,
20170531,0.536993,
20170607,0.411286,
20170614,0.503531,
20170621,0.65852,
20170628,0.613723,
20170705,0.573187,
20170712,0.432849,
20170719,0.345559,
20170726,-0.0521388,
20170802,0.115275,
20170809,-0.31627,
20170816,-0.521768,
20170823,-0.162754,
20170830,-0.292198,
20170906,-0.645597,
20170913,-0.649947,
20170920,-0.498956,
20170927,-0.298739,
20171004,-0.125746,
20171011,-0.6144,
20171018,-0.914124,
20171025,-0.561488,
20171101,-0.449851,
20171108,-1.16363,
20171115,-1.11416,
20171122,-0.803113,
20171129,-0.753723,
20171206,-0.894425,
20171213,-0.820611,
20171220,-1.02941,
20171227,-0.628356,
20180103,-0.893605,
20180110,-1.03381,
20180117,-0.715101,
20180124,-0.796913,
20180131,-0.961127,
20180207,-0.973721,
20180214,-1.04762,
20180221,-1.14404,
20180228,-0.879234,
20180307,-0.820126,
20180314,-0.744589,
20180321,-0.880238,
20180328,-0.758019,
20180404,-0.557639,
20180411,-0.449426,
20180418,-0.277834,
20180425,-0.0773515,
20180502,-0.307505,
20180509,-0.159767,
20180516,-0.117273,
20180523,-0.155236,
20180530,-0.0232451,
20180606,-0.0463121,
20180613,0.167529,
20180620,0.355303,
20180627,0.38258,
20180704,0.308925,
20180711,0.182617,
20180718,0.330075,
20180725,0.184929,
20180801,-0.0184954,
20180808,0.102924,
20180815,0.366108,
20180822,0.222021,
20180829,0.138547,
20180905,0.210714,
20180912,0.263612,
20180919,0.232063,
20180926,0.533993,
20181003,0.594767,
20181010,0.490009,
20181017,0.813617,
20181024,0.970121,
20181031,1.09468,
20181107,0.727869,
20181114,0.678934,
20181121,1.21086,
20181128,1.14181,
20181205,0.982087,
20181212,1.04595,
20181219,0.960156,
20181226,0.615475,
20190102,0.655983,
20190109,0.337573,
20190116,0.435424,
20190123,0.338871,
20190130,0.233872,
20190206,0.302776,
20190213,0.490006,
20190220,0.646554,
20190227,1.03145,
20190306,0.932047,
20190313,0.895043,
20190320,1.01383,
20190327,0.908319,
20190403,0.881946,
20190410,0.864856,
20190417,0.732342,
20190424,0.870464,
20190501,0.816244,
20190508,0.458701,
20190515,0.600868,
20190522,0.779618,
20190529,0.920622,
20190605,0.829028,
20190612,0.685006,
20190619,0.474892,
20190626,0.285856,
20190703,0.510041,
20190710,0.315986,
20190717,0.131912,
20190724,0.371793,
20190731,0.444291,
20190807,0.317096,
20190814,0.0610317,
20190821,-0.078933,
20190828,-0.305376,
20190904,-0.221286,
20190911,-0.398793,
20190918,-0.285206,
20190925,0.414348,
20191002,0.40978,
20191009,0.342569,
20191016,0.716577,
20191023,0.552692,
20191030,0.666103,
20191106,0.465702,
20191113,0.70403,
20191120,0.698564,
20191127,0.372329,
20191204,0.244616,
20191211,0.466288,
20191218,0.56083,
20191225,0.365447,
20200101,0.595587,
20200108,0.451084,
20200115,0.306896,
20200122,0.176301,
20200129,0.654098,
20200205,0.130515,
20200212,0.0340956,
20200219,0.498286,
20200226,0.425544,
20200304,0.441416,
20200311,0.461576,
20200318,0.758939,
20200325,0.436536,
20200401,0.569949,
20200408,0.53487,
20200415,0.809802,
